Date,Probability,Predicter
2022-04-05 23:59:58+00:00,-0.000592,342.3549861907959
2022-04-06 23:59:57+00:00,0.0012738,340.31426429748535
2022-04-07 23:59:57+00:00,0.0008808,
2022-04-08 23:59:58+00:00,0.0016719999999999999,
2022-04-09 23:59:55+00:00,0.00035580000000000003,332.7268772125244
2022-04-10 23:59:40+00:00,0.0008808,331.5088863372803
2022-04-11 23:59:59+00:00,0.0010023999999999999,332.5761470794678
2022-04-12 23:59:58+00:00,0.0015300000000000001,326.95178031921387
2022-04-13 23:59:59+00:00,0.0,
2022-04-14 23:59:58+00:00,0.0,
2022-04-15 23:59:55+00:00,0.0,
2022-04-16 23:59:53+00:00,0.0,320.82841300964355
2022-04-17 23:59:58+00:00,0.0,331.2418918609619
2022-04-18 23:59:59+00:00,0.0009878,222.22076034545898
2022-04-19 23:59:59+00:00,0.0008808,216.92000198364258
2022-04-20 23:59:58+00:00,-0.00030220000000000003,215.05999946594238
